,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,Building Code,Lat,Lng,Rating,PRIMARY_BUILDING_CODE,BOROUGH_BLOCK_LOT
134,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,R043,40.581779499999996,-74.1588842,10.0,R043,5024500320
135,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,R043,40.581779499999996,-74.1588842,10.0,R043,5024500320
136,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,R043,40.581779499999996,-74.1588842,10.0,R043,5024500320
137,,5024500320,2006.0,0.0,0.0,,939934.0,151123.0,R043,40.581779499999996,-74.1588842,10.0,R043,5024500320
138,,1019060011,1956.0,0.0,0.0,Mount Morris Park Historic District Extension,998543.0,232944.0,M144,40.8063157,-73.94874870000001,1.0,M144,1019060011
139,,1019060011,1956.0,0.0,0.0,Mount Morris Park Historic District Extension,998543.0,232944.0,M144,40.8063157,-73.94874870000001,1.0,M144,1019060011
140,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,X082,40.8494924,-73.9156962,9.0,X082,2028660070
141,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,X082,40.8494924,-73.9156962,9.0,X082,2028660070
142,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,X082,40.8494924,-73.9156962,9.0,X082,2028660070
143,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,X338,40.850084100000004,-73.9151313,10.0,X338,2028660070
144,,2028660070,1924.0,1929.0,0.0,,1007676.0,248737.0,X338,40.850084100000004,-73.9151313,10.0,X338,2028660070
145,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,M465,40.8558937,-73.9260333,7.0,M465,1021600018
146,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,M465,40.8558937,-73.9260333,7.0,M465,1021600018
147,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,M465,40.8558937,-73.9260333,7.0,M465,1021600018
148,,1021600018,1925.0,1998.0,0.0,,1004722.0,251370.0,M465,40.8558937,-73.9260333,7.0,M465,1021600018
149,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
150,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
151,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
152,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
153,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
154,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
155,,2053680001,1967.0,0.0,0.0,,1028656.0,245330.0,X405,40.839816600000006,-73.83795490000001,6.0,X405,2053680001
156,,5056050001,1926.0,0.0,0.0,,937274.0,140508.0,R042,40.5522419,-74.16953269999998,1.0,R042,5056050001
157,,3071850020,1931.0,0.0,0.0,,989282.0,153489.0,K722,40.589132,-73.9810287,10.0,K722,3071850020
158,,2029510032,1974.0,0.0,0.0,,1014655.0,246734.0,X193,40.843769099999996,-73.8903279,8.0,X193,2029510032
159,,2029510032,1974.0,0.0,0.0,,1014655.0,246734.0,X193,40.843769099999996,-73.8903279,8.0,X193,2029510032
160,,2029510032,1974.0,0.0,0.0,,1014655.0,246734.0,X193,40.843769099999996,-73.8903279,8.0,X193,2029510032
161,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K440,40.67004070000001,-73.96102859999998,8.0,K440,3011870001
162,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K440,40.67004070000001,-73.96102859999998,8.0,K440,3011870001
163,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K440,40.67004070000001,-73.96102859999998,8.0,K440,3011870001
164,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K440,40.67004070000001,-73.96102859999998,8.0,K440,3011870001
165,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K600,40.6690502,-73.96178990000001,5.0,K600,3011870001
166,,3011870001,1924.0,0.0,0.0,,995154.0,183306.0,K600,40.6690502,-73.96178990000001,5.0,K600,3011870001
167,,5077600001,1998.0,0.0,0.0,,920255.0,125235.0,R006,40.510274100000004,-74.2304292,10.0,R006,5077600001
168,,5077600001,1998.0,0.0,0.0,,920255.0,125235.0,R006,40.510274100000004,-74.2304292,10.0,R006,5077600001
169,,3011480050,1992.0,0.0,0.0,,995325.0,185957.0,K022,40.67696289999999,-73.96009090000001,10.0,K022,3011480050
170,,3011480050,1992.0,0.0,0.0,,995325.0,185957.0,K022,40.67696289999999,-73.96009090000001,10.0,K022,3011480050
